query,Post ID,keyword,event Date,Post Content,Post Time
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,184,美国总统选举,2016-11-09,"
		戈尔：美国总统选举制度真是害死人。萨达姆：谁说不是呢，真是害死我了
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,185,美国总统选举,2016-11-09,"
	  【科普：美国总统选举到底是怎么玩的？】美剧《大选》第一季完结，但美国总统选举的规则是什么？川普到底是怎么选出来的？来看看这个视频！囧知道的秒... ​
	",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,186,美国总统选举,2016-11-09,"
		发表了博文《“明早紧急开会！”这些国家已经恐慌了》“明早紧急开会！”这些国家已经恐慌了2016年11月09日　　据新华社报道称，充斥丑闻和争议的2016年美国总统选举8日举行。截至当地时间9日凌晨的初|“明早紧急... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,187,美国总统选举,2016-11-09,"
		发表了博文《杜睿雅：特朗普入驻白宫！晚间EIA再次引爆市场！》　　折腾了许久的美国大选，终于在今日留下帷幕！特朗普当选美国总统！截止撰稿前希拉里获218张选举人票，特朗普276张选举人票，特朗普已经锁|杜睿雅：特... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,188,美国总统选举,2016-11-09,"
		全世界除了美国人民以外，大概就数中国人民最关注美国总统选举这件事。今天网上可以说是一片沸腾了，明明不想干的事也跟着瞎起哄，个个都煞有介事，这儿那儿呼哈地。有这功夫琢磨点什么不好，纯粹是咸吃萝卜淡操心。犹如一群太监在热烈谈论男女合欢之事，再怎么亢奋也属于意淫。 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,189,美国总统选举,2016-11-09,"
		川普胜选了，杜总编会怎么说？说人家总统选举是“世袭罔替”，候选人非疯即骗，这届美国总统不行，格调低云云。你这样说让国人很容易胡思乱想的！这样不行的政府都能称霸全球，而我们优中选优，从未罔替的上国政府，领导人该是什么样子的呢？|美国大选格... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,190,美国总统选举,2016-11-09,"
		美国人民用选票狠狠的教训了西方媒体.//【特朗普赢得2016年美国总统选举 】 |特朗普赢得... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,191,美国总统选举,2016-11-09,"
		今天是美國總統選舉,相關出乎意料的是與菲律賓總統有大砲之稱的 "" 川普 "" 當選 ! !    我真的很當心日後川普不小心罵了俄羅斯總統 "" 普丁 "" ! !   普丁能不生氣,會不想著 川普 你等著 ! !  我俄羅斯不怕你!!   萬一美 俄開打,怎麼辦 ? ? ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,192,美国总统选举,2016-11-09,"
		特朗普胜选：美国总统大选举，众多华人要争取。如若把票投给你，肯定胜过希拉里。 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,193,美国总统选举,2016-11-09,"
		我们都不关心我们所在城市的市长是谁 都操心美国总统的选举 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,194,美国总统选举,2016-11-09,"
		美国总统的选举好随意啊，但正是这样的随意，体现的是法制的尊严和不可侵犯。 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,195,美国总统选举,2016-11-09,"
		【【生活处处是亮点】还在关注美国大选，先来科普下美国总统选举的规则吧】 网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,196,美国总统选举,2016-11-09,"
		关注本次美国总统选举地图后可以发现：特朗普胜选的投票结果呈现“农村包围城市”的状态，即农村选民多把票投给了特朗普，并最终确立了其胜出的优势。
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,197,美国总统选举,2016-11-09,"
	  【图解美国大选：特朗普是如何获胜的？】特朗普今日赢得美国大选，在多个摇摆州表现出色，他胜在哪里？看看下图你就明白了。#2016美国大选# ​
	",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,198,美国总统选举,2016-11-09,"
		特朗普赢得足够的选举人票（270票），将成为美国总统。...[米尔军事] 网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,199,美国总统选举,2016-11-09,"
		【川普出乎意料入主白宫 震惊世界！加拿大移民局官网崩溃】2016年美国总统选举9日落下帷幕，初步统计显示，共和党总统候选人唐纳德.特朗普击败民主党总统候选人希拉里.克林顿，当选美国第58届总统。加拿大移民局官网已经崩溃，怀疑是申请者太多，挤爆了网站...详讯 网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,200,美国总统选举,2016-11-09,"
		下班，吃饭，这算晚饭还是宵夜！？美国总统大选终究不能当饭吃，尤其是对我们这些看热闹的人。这次我倒是在心里蒙对了，不过的确是蒙的，因为我们根本对希拉里和特朗普都不了解，也没牵涉到什么切身厉害关系，没发体会美国人民的真实心声，只是因为英国脱欧公投让人对这种选举结果的猜测产生了兴趣。 ​
			...展开全文c
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,201,美国总统选举,2016-11-09,"
美国总统选举制度也不是一人一票决定啊//@林义相:回复@cjc0412:世上有什么制度是没弊端的吗? 不能因为咳嗽也是病而为癌症辩护吧。//@cjc0412:从英国脱欧，到川普当选，看来一人一票也有弊端。
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,202,美国总统选举,2016-11-09,"
	  蓝领是把川普送进白宫的重要力量。美国工人阶级选大资本家当总统，是有些理论错了，还是这世界颠倒了? ​
	",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,203,美国总统选举,2016-11-09,"
		释老毛: 【连岳基本与老毛三观一致：沉默的大多数发声了】连岳：我凭什么预测川普胜选？今天这推送，主要是来收获膝盖、赞赏和推荐的。川普像我前几天判断的一样，赢得美国总统选举，而且毫无...（ 分享自@雪球 客户端） |释老毛:  ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,204,美国总统选举,2016-11-09,"
		今天是美国总统大选日，Harry班级也举行了一次投票选举，每个同学一张选票，在选票上写上候选人的名字，共计30张选票，最后按照投票数目，Harry当选为3C班的副总统。 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,205,美国总统选举,2016-11-09,"
		【智能推荐】特朗普当选美国总统 希拉里今晚不发表败选演说：唐纳德·特朗普赢美国大选 当选美国总统]据美联社，在美国第58届总统选举中，初步计票结果显示唐纳德·特朗普获得276张选举人票，超过半数，击败民主党候选人希拉里·克林顿， ... 查看全文：网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,206,美国总统选举,2016-11-09,"
		美国总统大选：为何选举结果与预期迥异？|美国总统大... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,207,美国总统选举,2016-11-09,"
		发表了博文《王金根：大起大落后看震荡1290低点是支撑！》美国总统大选尘埃落定，唐纳德·特朗普以276:218的选举人票打败希拉里赢得2016届美国总统选举，特朗普这只“黑天鹅”最终成为现实。特朗普逆|王金根：大... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,208,美国总统选举,2016-11-09,"
		期货操作手: 特朗普当选美国总统后，给资本市场带来哪些影响?目前看，美国的民主真不错，历史上就是愿赌服输，输的一方，不找茬，不像亚洲、非洲一些国家，动不动，输者就说“票有内幕，暗箱操作，不承认结果，要重新选举”，结果搞的乱哄哄的，弄成战争。民主真的需要深厚的民主文化才行，否则容易乱
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,209,美国总统选举,2016-11-09,"
	  特朗普当选美国总统后，给资本市场带来哪些影响？特朗普是个富三代，毒舌，完胜在政治上沉浸几十年的希拉里，超市场预期的。主张收紧货币政策，支持联储加息。不惜发动贸易战，主张对所有进口货物征收20%关税。将加强美在东海、南海的军力部署，威慑中国。12月份加息概率大。|特朗普当选... ​
	",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,210,美国总统选举,2016-11-09,"
		【特朗普赢得2016年美国总统选举 】 感谢满天神佛，中华有得四年机会 |特朗普赢得... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,211,美国总统选举,2016-11-09,"
		我看很多人认为这次美国总统选举凸显了美国族群撕裂，内部矛盾尖锐，其实真的没有这么严重，真的想多了；只是过去这些年左边的人说话比较多，现在轮到右边的人提高音量了。 |罗玉凤：我... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,212,美国总统选举,2016-11-09,"
		全世界总统选举那么多，最让我们这些吃着兰州拉面操着联合国心的网友关心的恐怕非美国总统大选莫属网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,213,美国总统选举,2016-11-09,"
		【特朗普赢得2016年美国总统选举 】 特朗普赢得2016年美国总统选举是好事，既教育了美国，又教育了中国的政客娼妓。 |特朗普赢得... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,214,美国总统选举,2016-11-09,"
		【特朗普当选美国总统，这些科技大佬哭晕】美国总统选举结果揭晓，特朗普获胜，现在硅谷的一些科技大佬内心一定是崩溃的，苹果CEO库克、微软创始人盖茨、Facebook CEO扎克伯格、亚马逊CEO贝索斯、Twitter联合创始人威廉姆斯等都曾表示拒绝特朗普，而特朗普对硅谷也没好话：|特朗普当选... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,215,美国总统选举,2016-11-09,"
		发表了博文《特朗普赢得美国大选》高清图集美国东部时间2016年11月9日凌晨1:40，美国总统选举结果揭晓，特朗普赢得足够的选举人票(270票)，取得本届大选胜利。他将是美国史上首位毫无从政经验的地产|特朗普赢得... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,216,美国总统选举,2016-11-09,"
		北京时间11月9日，此前在民调中一直落后希拉里的川普，笑到了最后。美国总统选举初步结果揭晓，网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,217,美国总统选举,2016-11-09,"
		【美国大选这样影响你的钱袋子】美国总统大选结果在11月9日揭晓，由于本次美国大选堪称美国选举史上最具不确定性的一次，全球金融市场也为之紧张不安。此前，美国标准普尔指数连续9天下跌。那么，随着结果水落石出，金融市场又会作何表现？我们百姓的钱袋子又会受到怎样的影响呢？ ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,218,美国总统选举,2016-11-09,"
		来自 @直播吧zhibo8 美国总统选举 竟有人选梅西网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,219,美国总统选举,2016-11-09,"
		科普：美国总统选举的规则  美国大选 秒拍视频 . ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,220,美国总统选举,2016-11-09,"
		用博大精深的中国语言文字总结今天的美国总统选举只要四个字就够了:川留不希
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,221,美国总统选举,2016-11-09,"
	  【双语全程：特朗普胜选演讲】川普称将成为所有美国人的总统，带领美国走向复兴。同时，不忘向希拉里表达感谢和祝愿。 双语全程：... ​
	",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,222,美国总统选举,2016-11-09,"
		疯子特朗普凭着不按常理出牌的疯劲，击败骗子希拉里，当选美国总统。选举闹剧终于落幕了 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,223,美国总统选举,2016-11-09,"
		哈哈哈哈【美国总统大选：为何选举结果与预期迥异？】|美国总统大... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,224,美国总统选举,2016-11-09,"
		【川普赢得2016总统大选 成为美国史上第45任总统 】据今日美国最新报道，共和党总统候选人川普率先拿下276张选举人票，领先于希拉里的218张选票，赢得2016年美国总统大选，成为美国史上第45任总统。 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,225,美国总统选举,2016-11-09,"
		【特朗普为何能逆转民调高调当选？】 　　原标题：特朗普为何能逆转民调，高调当选？　　新京报快讯(记者王晓枫)2008年和2016年的美国总统选举是两个紧密相联、难以切割的政治... 微救App-维瑞迪应急包-防灾学院:网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,226,美国总统选举,2016-11-09,"
		【特朗普赢得2016年美国总统选举 】 特朗普选举时说了很多有良知的话，他的胜选给人的感觉是佛祖保佑他战胜了恶魔。 |特朗普赢得... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,227,美国总统选举,2016-11-09,"
		真特么耽误事、这几天一直忙着、这个事哪个事的就不断……服了、竟然耽误了最重要的事情、直到今天看新闻才知道、我这个特么后悔啊、又得等四年、主要不是时间的问题、毕竟还年轻就算等四年也才三十而已、关键耽误事啊、唉，算了，就在等四年吧、真特么郁闷咯、光顾着在家斗地主了，竟然把美国总统选举 ​
			...展开全文c
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,228,美国总统选举,2016-11-09,"
		D.T in the house,原来早在2006年蔡依林已经预测到了本届美国总统选举结果了。 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,229,美国总统选举,2016-11-09,"
		【on.cc 東網專訊】美國總統選舉塵埃落定，共和黨總統候選人特朗普一反早前民調表現，連奪多個搖擺州爆冷勝選。加州奧克蘭有大學生懷疑不滿結果，走上街頭放火，並焚燒特朗普公仔洩忿。社交網站有傳，燃燒特朗普公仔的是加州大學洛杉磯分校（UCLA）的學生。另外，全國各地均有選民不滿今次投票結果， ​
			...展开全文c
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,230,美国总统选举,2016-11-09,"
		北京时间11月9日下午，美国总统大选结果揭晓,特朗普在选举人票上已大幅领先希拉里，基本锁定当选网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,231,美国总统选举,2016-11-09,"
		特朗普赢得美国总统选举，这下子张召忠张局座的话应验了！看来局座绝对是个高人，不光有“海带缠潜艇”的高招。 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,232,美国总统选举,2016-11-09,"
美国总统选举都拦不住我！！！//@安琪儿欧尼-:恭喜你啦 再抽几个幸运奖 还没中过的宝宝快 左边☜ //@陈丢丢-:抽我 使劲抽我 //@安琪儿欧尼-: 忙到现在才有空来刷微博 马上来抽 约不约//@安琪儿欧尼-:你们睡了么醒来翻个幸运儿送288红包好丫
		",2016-10-23
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,233,美国总统选举,2016-11-09,"
#转发有奖# 苹果7来了‼️转发+关注@安琪儿欧尼- 11.11号抽一个宝宝送iPhone 7 颜色自选 为了更多宝宝享受中奖的喜悦 本人决定转发期间会抽宝贝送各种幸运奖哦 由@微博抽奖平台 公布 
		...展开全文c
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,234,美国总统选举,2016-11-09,"
		2016年11月9日，美国总统选举初步结果揭晓，共和党总统候选人唐纳德·特朗普战胜民主党候选人、前国务卿希拉里·克林顿赢得总统选举，将成为美国第四十五任总统。这场大选全民关注，娱乐圈的明星们也有心中所属。虽然希拉里总统梦碎，但此前有不少明星|网页链接 |虽然川普赢... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,235,美国总统选举,2016-11-09,"
		高清图集美国东部时间2016年11月9日凌晨1:40，美国总统选举结果揭晓，特朗普赢得足够的选举人票(270票)，取得本届大选胜利。他将是美国史上首位毫无从政经验的地产商总统。图为希拉里的选后集会，一旦获胜这个舞台将立即搭建起来，举行庆祝，但现在不少支持者提前离开。[详细]原标题：快讯：特朗普赢得 ​
			...展开全文c
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,236,美国总统选举,2016-11-09,"
		消息面偏冷 短线如何来应对？ 在股市，不确定消息落地前，市场往往会走极端，今日美国大选结果爆冷，美国东部时间2016年11月9日凌晨1:40，美国总统选举结果揭晓，特朗普赢得足够的选举人票(270票) …… ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,237,美国总统选举,2016-11-09,"
		原来中国和美国的人民是一伙儿的！在中国拥有高期望值的特朗普一举干倒了在冷战思维与帝国情怀沁淫了几十年的标准政客老女人希拉里，对中美两国人民来...//【特朗普赢得2016年美国总统选举 】 |特朗普赢得... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,238,美国总统选举,2016-11-09,"
		USA48今年能看到顶点的景色的是！没想到居然是那批黑马！恭喜特朗普当选美国总统获得今年总选举的第一位！ //@葉月黒羽://@高町鑰匙:全美偶像总选举！
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,239,美国总统选举,2016-11-09,"
	  聊天的时候想说美国大选，结果脱口就是一句美国总选，现在气氛比较尴尬 ​
	",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,240,美国总统选举,2016-11-09,"
		美国总统大选揭盅，由共和党特朗普以超过270张选举人票胜出，击败民主党希拉莉。特朗普将会成为美国第58届、第45任总统。究竟当上美国总统除了权力外，到底美国总统薪酬有多高？又有甚么福利？综合外电报道，现任总统奥巴马年薪为40万美元（约312万港元），即平均月薪约26万港元，此薪酬水平由2001 ​
			...展开全文c
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,241,美国总统选举,2016-11-09,"
美国总统选举规则 你了解多少？
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,242,美国总统选举,2016-11-09,"
#美国大选#【科普:美国总统选举的规则】相信大家都关注了今天希拉里和特朗普的首场辩论，可以说，美国总统大选已经进入了白热化阶段。而对于这场影响世界的选举，很多人以为就是一人一票，多者取胜。但其实，它的规则没有这么简单。大美兴，川普王！（囧知道） 秒拍视频 . ​
	",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,243,美国总统选举,2016-11-09,"
		美国年度“大剧”今天大结局 你想了解的故事情节都在这里！美国东部时间8日零时（北京时间8日13时）刚过，美国新罕布什尔州迪克斯维尔山口的选民率先投票，这标志着四年一度的美国总统选举投票正式开始。当天，将选出美国总统、众议院全体人员和三分之一参议员、12个州的州长以及44个州的86个立法机构 ​
			...展开全文c
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,244,美国总统选举,2016-11-09,"
		美国总统大选揭盅，由共和党特朗普以超过270张选举人票胜出，击败民主党希拉莉。特朗普将会成为美国第58届、第45任总统。究竟当上美国总统除了权力外，到底美国总统薪酬有多高？又有甚么福利？综合外电报道，现任总统奥巴马年薪为40万美元（约312万港元），即平均月薪约26万港元，此薪酬水平由2001 ​
			...展开全文c
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,245,美国总统选举,2016-11-09,"
		川普赢了，虽然我不怎么喜欢那货，不过他终究是经过选举产生的美国总统，走了民主政治的流程。不高兴也得接受这个事实，这就是民主政治。 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,246,美国总统选举,2016-11-09,"
		微博这个时间线乱的啊，总刷到美国总统选举结果出来之前的微博，好像在三次元开了上帝视角，一种奇异的感觉 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,247,美国总统选举,2016-11-09,"
		【科普：美国总统选举到底是怎么玩的？】美剧《大选》第一季完结，但美国总统选举的规则是什么？川普到底是怎么选出来的？来看看这个视频！囧知道的秒... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,248,美国总统选举,2016-11-09,"
		从这届美国总统选举我真心看出来了，真的没有什么事情是不可能的。
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,249,美国总统选举,2016-11-09,"
	  山东方言爆笑演绎川普就职演讲，这个绝对能笑死人哈哈哈哈！#川普赢了# 说方言的王... ​
	",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,250,美国总统选举,2016-11-09,"
		不知道中国大陆人那么激动的盼望什么？今天美国总统选举结果终于揭晓，各样心态都有，也就看热闹。 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,251,美国总统选举,2016-11-09,"
#财经晚报# 【特朗普当选美国第45任总统！ 金融市场到处是“坑”】#聚焦美国大选##美国大选# 截止北京时间下午5：00，美国总统选举计票仍在进行中，但共和党总统候选人特朗普选票数已正式跨过270票大槛，赢得大选……更多→网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,252,美国总统选举,2016-11-09,"
		他们说，美国总统的选举制度是选举人票制度，根本不是人人投票直接选总统，所以根本不公平，我找了下《美国史》中的资料，发现只有第六任总统约翰.昆西.亚当斯是民众选举未能有过半数选举人票人员，后由众议院投票选出的总统，海斯总统和哈里森总统是选举人票多于普选票，其他全部是普选票和选举人票分 ​
			...展开全文c
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,253,美国总统选举,2016-11-09,"
		发表了一篇转载博文《[转载]特朗普赢得美国总统选举》|[转载]特朗... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,254,美国总统选举,2016-11-09,"
		原来中国和美国的人民是一伙儿的！在中国拥有高期望值的特朗普一举干倒了在冷战思维与帝国情怀沁淫了几十年的标准政客老女人希拉里，对中美两国人民来...//【特朗普赢得2016年美国总统选举 】 |特朗普赢得... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,255,美国总统选举,2016-11-09,"
		还记得八年前的今天，支持者们高喊着：Yes,we can!欢庆贝拉克·奥巴马成为了新任美国总统。那是疯狂的一次选举，全世界都爱着那个皮肤稍黑的帅气男人。我逃课看了他所有的竞选演讲，所有的辩论视频，所有的政策主张，所有的身份家世，所有的介绍书籍。他就是美国梦，他就是新世纪所有年轻人的追 ​
			...展开全文c
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,256,美国总统选举,2016-11-09,"
		美媒请风水师算卦 特朗普猴年或将“行大运” 2016-02-09 中国春节，CNN联线香港一名风水师，请求其为中国“猴年”举行的美国总统选举“算一卦”，看看哪个竞选人行情看好。风水师答复：共和党总统竞选人唐纳德·特朗普。这名风水师称有80%的把握。希拉里也不错，其他不行。|美国风水师...
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,257,美国总统选举,2016-11-09,"
	  是时候祭出这张图了 今年九月在北美华人论坛上看到的我顺手存 我大华夏子民真是⋯⋯ ​
	",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,258,美国总统选举,2016-11-09,"
		科普：美国总统选举规则 囧知道的秒... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,259,美国总统选举,2016-11-09,"
		在这一届美国大选的当口，中国人民终于在朋友圈实现了自己参政议政的愿望，积极开展热烈的讨论，充分发表自己的意见，旗帜鲜明的支持自己喜欢的人，快速统计选票，纷纷传播两位竞选人的撕逼大战，将美国总统大选引向未来将实现全球人民共同选举的邪路上，花了大量的精力干了一件与自己不相干的事情，这 ​
			...展开全文c
",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,260,美国总统选举,2016-11-09,"
		原来美国总统选举的钥匙在义乌！
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,261,美国总统选举,2016-11-09,"
	  川普一下炸出了全球段子手..... 然而天算地算，拼不过中国义乌的神算.....  ​
	",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,262,美国总统选举,2016-11-09,"
美国总统选举和英国脱欧公投的结果与主流媒体的报道，社会精英们的期望相违背。底层的人们发出了通过自己的投票，发出来对现有精英统治社会制度的不满。我喜欢这样的一种社会机制，社会上每个人的声音都可以听到，而不仅仅是主流媒体的声音。精英建制有时侯并不是所有人最优的选择。 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,263,美国总统选举,2016-11-09,"
#曾俊华：香港金融市场运作正常#港财政司司长曾俊华今日表示，政府会密切留意美国总统选举结果会否影响当地经济复苏、全球贸易和金融市场稳定，以至香港的经济。他表示，香港经济基础良好、金融和银行体系成熟稳健，加上政府财政健康，香…网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,264,美国总统选举,2016-11-09,"
		特朗普任美国总统 选举直播中出现“神秘的东方力量”（分享自 @太平洋电脑网） |特朗普任美... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,265,美国总统选举,2016-11-09,"
		【美农报告会否给市场带来意外“惊喜”？】今天号称是美国历史上最据影响力的总统选举，终于有了结果，此次选举被认为可能使2016年成为重大变革的一年，川普以274张选票领先希拉里，将获任下届美国总统。网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,266,美国总统选举,2016-11-09,"
#小编带你看世界#【美国大选结果初步揭晓 ：川普赢了！】美国总统选举初步结果揭晓，共和党总统候选人唐纳德·特朗普战胜民主党候选人、前国务卿希拉里·克林顿赢得总统选举，将成为美国第四十五任总统。这出精彩绝伦的美剧眼看就ending了，瓤子们怎么看？ ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,267,美国总统选举,2016-11-09,"
		发表了博文《铭聚远:11.9特朗普蓄势卫冕，晚间EIA数据风雨欲来》　　铭聚远:11.9特朗普蓄势卫冕，晚间EIA数据风雨欲来　　　　相信很多投资朋友都关注今天的美总统大选，目前美国总统选举初步结果揭|铭聚远:11.... ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,268,美国总统选举,2016-11-09,"
		美国总统的民主选举说明：宁愿选一个真诚的疯子，也不愿意选个政治骗子骗子做总统。美国共和党特朗普战胜民主党希拉里，赢得2016年美国总统大选。特朗普是这次参选人中最直率，抑或是说最真诚的一位。他看起来不像其他政治家那样永远带着面具，永远正确到滴水不漏。 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,269,美国总统选举,2016-11-09,"
		『特朗普赢得美国总统选举 希拉里承认败选』 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,270,美国总统选举,2016-11-09,"
		原来美国总统选举规则是这样的呀，恍然大悟的脸
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,271,美国总统选举,2016-11-09,"
	  【科普：美国总统选举到底是怎么玩的？】美剧《大选》第一季完结，但美国总统选举的规则是什么？川普到底是怎么选出来的？来看看这个视频！囧知道的秒... ​
	",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,272,美国总统选举,2016-11-09,"
		曾俊华：香港金融市场运作正常：财政司司长曾俊华今日表示，政府会密切留意美国总统选举结果会否影响当地经济复苏、全球贸易和金融市场稳定，以至香港的经济。 他表示，香港经济基础良好、金融和银行体系成熟稳健，加上政府财政健康，香…网页链接 ​
		",2016-11-9
美国总统选举;2016-11-09;2016-11-08;2016-11-09;50,273,美国总统选举,2016-11-09,"
#小记观天下# 美国共和党总统候选人特朗普和希拉里经过3个月的竞选投票，最终在11月9日举行的2016年美国大选中揭晓结果。在获得了宾夕法尼亚的20张选举人票之后，特朗普以获得超过270张选举人票，赢得了这一次的总统大选，当选第58届（第45任）美国总统。 ​
		",2016-11-9
